business_id,stars,SaturdayOPEN,SaturdayCOLSED,score_range,open_time,close_time,open_cate,close_cate,length
89538,3.953586498,00:00,00:00,3-4,0.0,0.0,3,3,24.0
61546,4.364864865,00:00,00:00,4-5,0.0,0.0,3,3,24.0
81125,4.181818182,00:00,00:00,4-5,0.0,0.0,3,3,24.0
74655,3.0,00:00,00:00,2-3,0.0,0.0,3,3,24.0
48274,3.388888889,00:00,00:00,3-4,0.0,0.0,3,3,24.0
9806,4.378378378,11:00,23:00,4-5,11.0,23.0,7,3,12.0
185906,3.063829787,00:00,00:00,3-4,0.0,0.0,3,3,24.0
91387,2.864754098,11:00,01:00,2-3,11.0,1.0,7,4,14.0
98142,3.618243243,18:00,22:30,3-4,18.0,22.5,1,3,4.5
138365,3.389380531,00:00,00:00,3-4,0.0,0.0,3,3,24.0
95230,3.627118644,10:00,04:00,3-4,10.0,4.0,7,5,18.0
184519,4.55984556,17:00,23:00,4-5,17.0,23.0,1,3,6.0
35311,3.284313725,00:00,00:00,3-4,0.0,0.0,3,3,24.0
148801,3.121428571,06:00,14:00,3-4,6.0,14.0,5,8,8.0
113318,2.875536481,22:00,04:00,2-3,22.0,4.0,3,5,6.0
80980,3.428571429,20:00,03:00,3-4,20.0,3.0,2,4,7.0
130453,3.2490421460000003,09:00,09:00,3-4,9.0,9.0,6,6,24.0
144103,3.992199688,00:00,00:00,3-4,0.0,0.0,3,3,24.0
33558,3.44,11:00,04:00,3-4,11.0,4.0,7,5,17.0
153559,3.3626943010000003,10:00,21:00,3-4,10.0,21.0,7,2,11.0
91876,3.568,00:00,00:00,3-4,0.0,0.0,3,3,24.0
39404,3.4,09:00,03:00,3-4,9.0,3.0,6,4,18.0
108390,3.716171617,11:00,22:30,3-4,11.0,22.5,7,3,11.5
119048,3.549450549,09:00,03:00,3-4,9.0,3.0,6,4,18.0
90215,4.166023166,04:00,03:59,4-5,4.0,4.0,5,5,24.0
68128,4.1981132080000005,08:00,22:00,4-5,8.0,22.0,6,3,14.0
168460,4.225550661000001,11:30,02:00,4-5,11.5,2.0,7,4,14.5
61682,4.375,00:00,00:00,4-5,0.0,0.0,3,3,24.0
60217,5.0,06:00,05:30,4-5,6.0,5.5,5,5,23.5
3244,3.607142857,19:00,03:00,3-4,19.0,3.0,2,4,8.0
186218,4.860465116,18:00,02:00,4-5,18.0,2.0,1,4,8.0
158508,3.5471698110000003,09:00,09:00,3-4,9.0,9.0,6,6,24.0
70956,3.814285714,00:00,00:00,3-4,0.0,0.0,3,3,24.0
16510,3.7317073169999997,00:00,00:00,3-4,0.0,0.0,3,3,24.0
120047,4.0,00:00,00:00,3-4,0.0,0.0,3,3,24.0
34028,4.097222222,15:00,23:00,4-5,15.0,23.0,8,3,8.0
38269,3.170212766,00:00,00:00,3-4,0.0,0.0,3,3,24.0
190444,4.470588235,18:00,04:00,4-5,18.0,4.0,1,5,10.0
144477,3.753148615,08:00,00:00,3-4,8.0,0.0,6,3,16.0
79475,3.272955975,09:00,00:00,3-4,9.0,0.0,6,3,15.0
137396,4.666666667,10:00,02:00,4-5,10.0,2.0,7,4,16.0
183256,2.644067797,18:00,06:00,2-3,18.0,6.0,1,5,12.0
72023,3.510204082,07:00,00:00,3-4,7.0,0.0,6,3,17.0
6535,3.333333333,19:00,01:00,3-4,19.0,1.0,2,4,6.0
70871,4.413333333,00:00,00:00,4-5,0.0,0.0,3,3,24.0
158693,3.85,10:00,05:00,3-4,10.0,5.0,7,5,19.0
117633,3.1017964069999997,11:00,01:00,3-4,11.0,1.0,7,4,14.0
172909,4.6363636360000005,00:00,00:00,4-5,0.0,0.0,3,3,24.0
117949,3.483516484,00:00,00:00,3-4,0.0,0.0,3,3,24.0
99766,2.829787234,00:00,00:00,2-3,0.0,0.0,3,3,24.0
77564,3.621052632,11:30,00:00,3-4,11.5,0.0,7,3,12.5
90468,2.23364486,11:00,00:00,2-3,11.0,0.0,7,3,13.0
87301,2.6167664669999997,11:00,01:00,2-3,11.0,1.0,7,4,14.0
50032,3.25,18:00,02:00,3-4,18.0,2.0,1,4,8.0
112580,3.743215031,06:00,06:00,3-4,6.0,6.0,5,5,24.0
152492,5.0,18:00,23:30,4-5,18.0,23.5,1,3,5.5
35758,2.640776699,11:00,00:00,2-3,11.0,0.0,7,3,13.0
104008,3.857142857,00:00,00:00,3-4,0.0,0.0,3,3,24.0
48782,4.12244898,16:00,00:00,4-5,16.0,0.0,1,3,8.0
33487,2.32967033,11:30,03:00,2-3,11.5,3.0,7,4,15.5
42696,3.35483871,07:00,02:00,3-4,7.0,2.0,6,4,19.0
100816,4.077745384,11:00,01:30,4-5,11.0,1.5,7,4,14.5
121828,3.8975609760000003,17:00,23:00,3-4,17.0,23.0,1,3,6.0
184061,3.6962305989999997,00:00,00:00,3-4,0.0,0.0,3,3,24.0
165243,3.5,00:00,00:00,3-4,0.0,0.0,3,3,24.0
113803,4.786486486,18:00,05:00,4-5,18.0,5.0,1,5,11.0
182306,2.574297189,10:00,04:00,2-3,10.0,4.0,7,5,18.0
56494,3.380952381,00:00,00:00,3-4,0.0,0.0,3,3,24.0
140127,5.0,08:00,00:00,4-5,8.0,0.0,6,3,16.0
181035,3.803797468,09:00,00:00,3-4,9.0,0.0,6,3,15.0
14530,2.8181818180000002,00:00,00:00,2-3,0.0,0.0,3,3,24.0
122371,3.796992481,00:00,00:00,3-4,0.0,0.0,3,3,24.0
37354,3.8409090910000003,07:00,22:00,3-4,7.0,22.0,6,3,15.0
172738,3.125,10:00,02:00,3-4,10.0,2.0,7,4,16.0
51370,3.464285714,00:00,00:00,3-4,0.0,0.0,3,3,24.0
34591,4.125,09:00,18:00,4-5,9.0,18.0,6,1,9.0
183498,4.133786848,16:00,03:00,4-5,16.0,3.0,1,4,11.0
169657,2.971428571,10:00,23:00,2-3,10.0,23.0,7,3,13.0
149256,3.6865417380000003,11:00,23:00,3-4,11.0,23.0,7,3,12.0
173152,3.2544169610000004,11:00,23:00,3-4,11.0,23.0,7,3,12.0
90119,3.0909090910000003,11:00,02:00,3-4,11.0,2.0,7,4,15.0
33615,4.384615385,00:00,00:00,4-5,0.0,0.0,3,3,24.0
145449,4.1052631580000005,00:00,00:00,4-5,0.0,0.0,3,3,24.0
134593,1.75,00:00,00:00,1-2,0.0,0.0,3,3,24.0
23370,4.333333333,09:00,21:00,4-5,9.0,21.0,6,2,12.0
117751,4.788732394,17:00,02:00,4-5,17.0,2.0,1,4,9.0
18457,2.974358974,00:00,00:00,2-3,0.0,0.0,3,3,24.0
67964,4.125,00:00,00:00,4-5,0.0,0.0,3,3,24.0
46867,3.085790885,22:30,05:00,3-4,22.5,5.0,3,5,6.5
6759,4.0346020760000005,00:00,00:00,4-5,0.0,0.0,3,3,24.0
15182,4.040561622,09:00,22:00,4-5,9.0,22.0,6,3,13.0
152803,4.188405797,11:00,23:00,4-5,11.0,23.0,7,3,12.0
172435,3.056737589,17:00,22:00,3-4,17.0,22.0,1,3,5.0
41561,4.015403574,11:00,01:00,4-5,11.0,1.0,7,4,14.0
115128,4.151095732,17:00,00:00,4-5,17.0,0.0,1,3,7.0
35192,4.482936918,11:00,02:00,4-5,11.0,2.0,7,4,15.0
90484,3.546875,17:00,05:00,3-4,17.0,5.0,1,5,12.0
191205,4.36,10:00,02:00,4-5,10.0,2.0,7,4,16.0
105065,3.834862385,17:00,22:30,3-4,17.0,22.5,1,3,5.5
156191,4.784615385,09:00,22:00,4-5,9.0,22.0,6,3,13.0
71823,3.730769231,10:00,00:00,3-4,10.0,0.0,7,3,14.0
70987,3.195298373,22:30,04:00,3-4,22.5,4.0,3,5,5.5
81999,4.055555556,17:00,03:00,4-5,17.0,3.0,1,4,10.0
122119,3.0754716980000003,17:00,02:00,3-4,17.0,2.0,1,4,9.0
101761,5.0,09:00,00:00,4-5,9.0,0.0,6,3,15.0
4124,4.09757384,16:30,00:00,4-5,16.5,0.0,1,3,7.5
874,3.454545455,00:00,00:00,3-4,0.0,0.0,3,3,24.0
151815,5.0,11:00,01:00,4-5,11.0,1.0,7,4,14.0
112015,3.522099448,17:30,22:00,3-4,17.5,22.0,1,3,4.5
812,2.166666667,00:00,00:00,2-3,0.0,0.0,3,3,24.0
27967,3.185185185,00:00,00:00,3-4,0.0,0.0,3,3,24.0
49621,4.0,11:00,00:00,3-4,11.0,0.0,7,3,13.0
92009,3.37704918,16:00,22:00,3-4,16.0,22.0,1,3,6.0
161080,3.9111111110000003,11:00,04:00,3-4,11.0,4.0,7,5,17.0
64406,5.0,09:00,18:00,4-5,9.0,18.0,6,1,9.0
124334,3.8272373539999998,11:00,22:00,3-4,11.0,22.0,7,3,11.0
109820,2.525510204,00:00,00:00,2-3,0.0,0.0,3,3,24.0
149467,3.817073171,00:00,00:00,3-4,0.0,0.0,3,3,24.0
21034,4.80952381,16:00,22:00,4-5,16.0,22.0,1,3,6.0
183303,4.082644628,00:00,00:00,4-5,0.0,0.0,3,3,24.0
47521,4.091954023,00:00,00:00,4-5,0.0,0.0,3,3,24.0
74752,3.428571429,00:00,00:00,3-4,0.0,0.0,3,3,24.0
146825,2.285714286,09:00,06:00,2-3,9.0,6.0,6,5,21.0
121252,3.170731707,00:00,00:00,3-4,0.0,0.0,3,3,24.0
168310,2.4285714290000002,00:00,00:00,2-3,0.0,0.0,3,3,24.0
120930,3.714285714,00:00,00:00,3-4,0.0,0.0,3,3,24.0
89917,4.222222222,17:00,21:00,4-5,17.0,21.0,1,2,4.0
2253,4.362416107,16:00,23:00,4-5,16.0,23.0,1,3,7.0
93865,3.7443181819999998,10:00,22:00,3-4,10.0,22.0,7,3,12.0
30985,4.3542234330000005,11:00,02:00,4-5,11.0,2.0,7,4,15.0
191511,3.889584965,11:30,02:00,3-4,11.5,2.0,7,4,14.5
66684,4.152380952,07:00,04:00,4-5,7.0,4.0,6,5,21.0
110432,3.897435897,17:00,05:00,3-4,17.0,5.0,1,5,12.0
16914,4.044280443,09:00,22:00,4-5,9.0,22.0,6,3,13.0
25681,3.666666667,16:00,04:00,3-4,16.0,4.0,1,5,12.0
98727,2.859649123,00:00,00:00,2-3,0.0,0.0,3,3,24.0
26003,3.53271028,18:00,04:00,3-4,18.0,4.0,1,5,10.0
51035,3.9,00:00,00:00,3-4,0.0,0.0,3,3,24.0
118266,3.8206521739999997,17:00,23:00,3-4,17.0,23.0,1,3,6.0
42703,3.571428571,17:30,00:00,3-4,17.5,0.0,1,3,6.5
162337,3.420289855,11:00,01:00,3-4,11.0,1.0,7,4,14.0
36695,3.870995671,06:00,06:00,3-4,6.0,6.0,5,5,24.0
39374,3.642857143,12:00,23:00,3-4,12.0,23.0,7,3,11.0
119926,3.777777778,16:00,03:00,3-4,16.0,3.0,1,4,11.0
127585,3.106598985,11:00,22:00,3-4,11.0,22.0,7,3,11.0
127304,3.9822485210000003,00:00,00:00,3-4,0.0,0.0,3,3,24.0
50577,3.9852071010000003,09:00,22:00,3-4,9.0,22.0,6,3,13.0
64536,4.008928571,09:00,02:00,4-5,9.0,2.0,6,4,17.0
38152,4.30804077,17:30,21:30,4-5,17.5,21.5,1,2,4.0
61295,3.5,00:00,00:00,3-4,0.0,0.0,3,3,24.0
43040,3.545454545,16:00,02:00,3-4,16.0,2.0,1,4,10.0
118418,3.692173913,00:00,00:00,3-4,0.0,0.0,3,3,24.0
22985,3.2758620689999995,00:00,00:00,3-4,0.0,0.0,3,3,24.0
130207,3.485294118,00:00,00:00,3-4,0.0,0.0,3,3,24.0
121298,2.272727273,22:30,04:00,2-3,22.5,4.0,3,5,5.5
172412,4.333333333,08:00,00:00,4-5,8.0,0.0,6,3,16.0
165250,3.791666667,06:00,06:00,3-4,6.0,6.0,5,5,24.0
75249,3.042891183,00:00,00:00,3-4,0.0,0.0,3,3,24.0
125688,3.53125,07:00,02:00,3-4,7.0,2.0,6,4,19.0
175283,2.583333333,00:00,00:00,2-3,0.0,0.0,3,3,24.0
88683,3.020408163,00:00,00:00,3-4,0.0,0.0,3,3,24.0
42989,3.4453125,22:00,04:00,3-4,22.0,4.0,3,5,6.0
160697,3.01055409,11:00,22:30,3-4,11.0,22.5,7,3,11.5
120269,3.01242236,17:00,22:00,3-4,17.0,22.0,1,3,5.0
73179,3.102040816,00:00,00:00,3-4,0.0,0.0,3,3,24.0
164841,2.214285714,08:00,03:00,2-3,8.0,3.0,6,4,19.0
111254,3.9905660380000003,00:30,00:00,3-4,0.5,0.0,3,3,23.5
140386,4.333333333,21:00,03:00,4-5,21.0,3.0,2,4,6.0
112447,4.051628276000001,10:00,00:00,4-5,10.0,0.0,7,3,14.0
109667,3.0333333330000003,00:00,00:00,3-4,0.0,0.0,3,3,24.0
23929,3.727272727,08:00,17:00,3-4,8.0,17.0,6,1,9.0
167512,3.5555555560000003,00:00,00:00,3-4,0.0,0.0,3,3,24.0
10089,3.7262773719999998,11:30,04:00,3-4,11.5,4.0,7,5,16.5
45451,3.666666667,16:00,23:00,3-4,16.0,23.0,1,3,7.0
26125,3.666666667,21:00,04:00,3-4,21.0,4.0,2,5,7.0
130280,3.730769231,00:00,00:00,3-4,0.0,0.0,3,3,24.0
48969,3.254098361,21:00,04:00,3-4,21.0,4.0,2,5,7.0
162510,3.874015748,00:00,00:00,3-4,0.0,0.0,3,3,24.0
5897,4.42459893,00:00,00:00,4-5,0.0,0.0,3,3,24.0
62926,4.829787233999999,10:00,20:00,4-5,10.0,20.0,7,2,10.0
129504,4.583732057,16:00,22:00,4-5,16.0,22.0,1,3,6.0
29390,3.29245283,04:00,03:59,3-4,4.0,4.0,5,5,24.0
51354,3.581967213,00:00,00:00,3-4,0.0,0.0,3,3,24.0
23777,2.535874439,12:00,22:00,2-3,12.0,22.0,7,3,10.0
141969,3.5,10:00,01:00,3-4,10.0,1.0,7,4,15.0
101145,3.633879781,09:00,02:00,3-4,9.0,2.0,6,4,17.0
171525,4.84375,18:00,02:00,4-5,18.0,2.0,1,4,8.0
96769,3.3073364180000002,08:00,02:00,3-4,8.0,2.0,6,4,18.0
170768,4.332258065,17:30,21:30,4-5,17.5,21.5,1,2,4.0
181881,3.166666667,11:00,01:00,3-4,11.0,1.0,7,4,14.0
7555,4.333333333,02:00,00:00,4-5,2.0,0.0,4,3,22.0
113525,3.6956521739999997,17:00,03:00,3-4,17.0,3.0,1,4,10.0
61441,4.066381156,18:00,00:00,4-5,18.0,0.0,1,3,6.0
156674,4.555900621,10:00,01:00,4-5,10.0,1.0,7,4,15.0
80912,4.201160542,18:00,23:30,4-5,18.0,23.5,1,3,5.5
177812,2.3025210080000003,08:00,03:00,2-3,8.0,3.0,6,4,19.0
178623,4.299539171,00:00,00:00,4-5,0.0,0.0,3,3,24.0
